F	MARY	William, please! Don't you understand what this means?
F	MARY	They will separate us. Put me in different accommodation. Where the King can always...find me.
M	NORFOLK	Happily your husband understands the value of such an opportunity. For us all.
F	MARY	What about Anne? Couldn't she go instead?
M	SIR THOMAS	The way that girl behaved this week-end, she can count herself lucky she still has a home. ANNE'S FACE, outside the door: it's as if a knife had been
M	M	also running down her cheeks. She stares at her husband..
F	MARY	How could he DO this to me? My own father. What if we just refused?
M	WILLIAM	We would be cut off. He made that clear.
F	MARY	But would that be so bad?
F	MARY	Position means nothing to me. Nor wealth. We could find somewhere. A small farm. Away from everything.
M	WILLIAM	You say that now - but when you're older? And our children are grown up? This won't last long. A year. Maybe two. And at the end of that - we'll we have everything we want. It's for our FUTURE.
F	MARY	ut can't you see? Do this, and we might not HAVE a future. MARY is getting ready to leave. She turns a corner and `bang',
F	MARY	I'm so sorry..
F	ANNE	What for? You think I want the King? Or to be used and abused by him? No! You're welcome to him. I have my own plans, which don't involve becoming a rag that will one day be discarded. MARY and WILLIAM ride through London streets escorted by KATHERINE of ARAGON, (late-30's), imperious, intimidating,
M	SERVANT	Mary Carey, Ma'am.
M	QUEEN KATHERINE	Who?
M	SERVANT	The new Lady in Waiting.
M	QUEEN KATHERINE	Really? But I was not expecting anyone.
M	ERVANT	Appointed by...his Majesty the King.
M	QUEEN KATHERINE	By my husband? Really?
M	QUEEN KATHERINE	Well, then she must be some kind of gift. He must have seen in her some special talent that would please me. Tell me. What special talent is it that you have? Apart from your obvious youth and beauty? errified, MARY stammers..
F	MARY	I...I..
M	QUEEN KATHERINE	oetry, perhaps?
F	MARY	N-no..
M	QUEEN KATHERINE	Or dressmaking?
F	MARY	I..I..
M	QUEEN KATHERINE	Music! That's it! You compose? Or sing?
F	MARY	..I'm afraid not. Your Majesty.
M	QUEEN KATHERINE	Come, you're too modest. Signor Vasquez.
F	MARY	No..really..I beg you, your Majesty.
M	QUEEN KATHERINE	I command you to SING!!!
M	QUEEN KATHERINE	Bravo! A nightingale! Welcome at court! MARY walks through the packed corridors of court, her face
M	WOMAN'S VOICE	ait! Mary! Stop!
F	JANE	I know that must have been agony, but put yourself in her shoes. She knows the only reason the King has asked you here is because he desires you. For a wife that must be very difficult. She's a good woman. Trust me. J Jane Parker.
F	MARY	Mary Carey.
F	JANE	You have a brother, don't you? George?
F	MARY	Yes.
F	JANE	I've seen him a few times at court. And like him...very well. But I don't think he has noticed me.
F	MARY	I can't imagine. Should I mention you to him?
F	JANE	Would you?
F	MARY	Of course. Happily. A large dusty yard, where KNIGHTS train for combat, and practise
M	GEORGE	Not noticed her? Jane Parker? Of course I have. How could I not? She looks like a goat.
F	MARY	Well, she likes you, and asked me to give you this..to remember her by.
M	GEORGE	Ugh. Well say you haven't seen me. Or that you forgot. There is something about that woman that makes me feel...
F	MARY	And our sister? Any word?
M	GEORGE	ANNE? You know she took being upstaged by you very badly.
F	MARY	Yes, I know.
M	GEORGE	And no amount of interventions on my behalf would make her believe you hadn't done it intentionally.
F	MARY	But you KNOW I would never do anything like that.
M	GEORGE	I know.
M	GEORGE (cont'd)	Just give her time. She'll come round. MARY enters her room, and closes the door. She begins
M	HENRY (O.S.)	Please, don't be alarmed. ENRY I wanted to find somewhere we could be alone so I might say a few words to you in person.
M	HENRY	I hope your accommodation is comfortable. I realise it's no substitute for the life you had in mind in the country.. But please, give me the opportunity to try to make you happy here.. HE The moment I met you, I realised I..
M	HENRY	What are you..?
M	HENRY	I am sorry. You obviously misunderstand me. The DUKE of NORFOLK stares in disbelief at MARY. His dogs lie
