M	CHARACTER	DIALOGUE
F	SOBEL	Don't move, Haller-- She rushes to him. Lankford's already on his phone--
M	LANKFORD	This is Lankford, we've got a shooting, twelve-twelve Creek off Laurel, we need paramedics, ambulance transport for two-- During which he's checking Mary Windsor's body, revises--
M	LANKFORD (CONT'D)	Transport for one. Rings off. Sobel takes Mick's hand, presses it to his wound--
F	SOBEL	Press hard and keep pressing. Mick's hand is on a blood-soaked hole, hurting like hell...
M	LANKFORD	Yeah, it's Lankford again. Tell them it's over, they can grab Roulet and bring him in... He what? So, bring him to the Emergency Room first, then bring him in! Dig this. The uniforms had some help picking up Roulet. Some motorcycle gang was already beating the shit out of him.
M	MICK	The police were tailing him?
F	SOBEL	We thought he'd come after you. We couldn't tell you. The truth is we had plenty on him for killing Renteria. Jesus Martinez will be released. But we wanted Roulet for Levin, too. I told you: We had to find out how he beat the trace. Now we know. It was almost perfect. He's still wearing the anklet...
M	MICK	I know...
F	SOBEL	And it puts him half a city away. Just like last time. They share a look at the cleverness of it. When--
M	LANKFORD	Look at this. Mick looks, HIS WOOZY POV AGAIN: Lankford, wearing a glove,
M	LANKFORD (CONT'D)	They don't make'm like this anymore. Mick, makes a shape with his free hand. The "Longhorns" sign:
M	MICK	"W." Mrs. Windsor. Which is the last thing he manages to say before blanking.
F	MAGGIE	I didn't know you were awake. He looks at her. Questioning.
M	MAGGIE (CONT'D)	Don't worry, we haven't been living here. We did, for a while. When you were touch and go. Mick. Returns his gaze to-- HAYLEY, going branch to branch.
M	MAGGIE (CONT'D)	I'd better get her down, she can get hurt up there--
M	MICK	You can get hurt anywhere. Let her climb.
M	MICK	Keep your speed up, Earl... He's IN THE BACK-SEAT, IT'S A MESS... He's scribbling on This is Haller.
