M	VOGEL (CONT'D)	I think we are going to see results. SHOOTING SCRIPT WITH PINK AMENDMENTS - 26.03.09 40.
M	VOGEL (CONT'D)	All you have to do is have faith. Ask any of my patients.
F	RACHEL	What about your patients in Birkenau...?
M	RACHEL (CONT'D)	Help!
M	RACHEL (CONT'D)	He collapsed!
M	NURSE	My God! What happened?!
F	RACHEL	I don't know! I don't know! He just clutched his chest and collapsed!
M	NURSE	I need an ambulance! Karl-Gustav- Strasse. The clinic. My husband has had a heart attack.
M	EMERGENCY OPERATOR (O.S.)	Your name please?
M	NURSE	It's Frau Bernhardt, please, please hurry!
M	EMERGENCY OPERATOR (O.S.)	The ambulance is already on the way, madam.
M	HIGH SHOT	As Stephan races up some steps, along a balcony, and into FINAL SHOOTING SCRIPT WITH PINK AMENDMENTS - 26.03.09 42.
M	NURSE	Oh god! Come on, come on! Hurry!
F	RACHEL	They're here. Stay with him. I'll go and get them... FINAL SHOOTING SCRIPT WITH PINK AMENDMENTS - 26.03.09 43. hospital. He and David open up the stretcher and transfer Vogel to it
M	NURSE	Oh God!
M	STEPHAN	He's going to be alright.
M	DAVID	I'm sorry, Madam, but you'll need to meet us at the hospital.
M	NURSE	But... I want to travel with him.
M	DAVID	Not possible I'm afraid. New regulations. FINAL SHOOTING SCRIPT WITH PINK AMENDMENTS - 26.03.09 44.
F	RACHEL	Don't worry, he's in good hands now. He's going to be fine.
M	NURSE	Thank you...thank you.
F	RACHEL	You should get your things, go to the hospital to meet him.
M	STEPHAN	I know, I know. David checks his watch, holds up a single finger to FINAL SHOOTING SCRIPT WITH PINK AMENDMENTS - 26.03.09 46.
M	STEPHAN	One, two, three, four, five, six...
M	STEPHAN	Twenty, twenty one, twenty two... FINAL SHOOTING SCRIPT WITH PINK AMENDMENTS - 26.03.09 47. Do you have a light?
M	WORKER	You new?
F	RACHEL	First shift. The girls said it was okay to come out for a smoke....
M	WORKER	Yeah, it's okay. Are you working until midnight?
F	RACHEL	Yes.
M	WORKER	After the late shift most of us go to the Vetter. Do you know it?
