M	CHARACTER	DIALOGUE
M	ASH 317	inhales the living beast whole. He chokes violently. He breaks He looks about to crush some of the little ASHES but they are ASH Nasty little thing's inside me. He stands indignant but double over in sudden pain. Well let's see how you like a little hot water! He grabs the hot kettle from the stove and pours the scalding
M	ASH	emits a bark of LAUGHTER. He clutches as his chest. Then his CLOSE ON ASH'S ARM - STOP MOTION ANIMATION 318 We can see the outline of Tiny Ash #6's body squirming down Ash's arm, just beneath the skin. ASH 319 watches in horror as... THE TINY FIGURE 320 squirms down his wrist and disappears into his iron hand. The THE IRON HAND 321 connects with an uppercut that knocks Ash out of frame. lands next to an iron vice. He reaches for the EVIL HAND. But THE EVIL IRON HAND 323 cranks the vice's handle. THE VICE 324 tightens around Ash's head. Trapped, he looks to... rummaging through a wooden toolbox. It comes upon a crude wooden ANGLE - THE EVIL HAND - UNDERCRANKED 326 stabs rapidly at Ash's good hand. But Ash expertly dodges each ASH 327 with is head still wedged in the vice.
M	ASH	Why you dirty little...AHHHHHH!! A PAIR OF IRON PLIERS 328 has entered frame and clamps down upon Ash's nose. He emits ASH Soon as I get out of this thing I... YIEEEE!! THE PAIR OF IRON PLIERS dip into Ash's mouth and clamps down upon a back molar. ASH No! Not the teeth! YANK! THE EVIL HAND 329 jerks his rear MOLAR from his head and holds up the tooth for ASH'S HEAD 330 struggling in the grip of the vice.
M	ASH	Where the hell are ya!? THE EVIL HAND 331 grabs a red hot fireplace poker from the fire. ASH I can't see ya!! HIS EVIL HAND raises a red hot fireplace poker and presses it against the
M	ASH	No, no--not the poke-- SSSSsssssssss! ASH 332 jerks his head free from the vice with a SCREAM. He holds up
M	ASH	Okay then. But he halts abruptly as he feels a strange sensation: His THE CAMERA RACES INTO THIS HIDEOUS SIGHT 333 It is the eyeball of EVIL ASH. Beneath it, a mouth and nose ASH 334 SHRIEKS and SHRIEKS and races out of the mill. The CAMERA
M	ASH	staggers about in a frenzy, stumbling over logs and through the
M	ASH	Dear God, it's growing bigger! THE PROTRUSION SWELLS AND GROWS LARGER. 336 It's taking the shape of a twin human head as it emerges from He is now a man with two heads! TWO HEADED ASH 337 Staggers through the woods like a drunkard, the two identical opens it's mouth and bites the nose of the Good Ash head. retaliates by gouging the eyes of the Bad Ash head. TWO HEADED ASH 340 collapses against a tree. Under the light of the full moon we TWO ADDITIONAL ARMS 341 sprout from Ash's body! A LEG 342 rips out of his stomach. Another foot POPS out from his back. Like a human spider he scurries about the forest floor, propelled by his four arms and four legs. Suddenly he stands SPLIT SCREEN - WIDE SHOT 344 When it's over, there are two ASHES. GOOD ASH and... BAD ASH. 345 They square off beneath the moonlight. HIGH SHOT AS THE TWO ASHES 346 circle one another like wolves.
M	GOOD ASH	What... are you? Are you me?
M	BAD ASH	WHAT... ARE GOO? ARE GOO ME?!! You sound like a jerk! GOOD ASH Why are you doing this?! BAD ASH Wanna know? 'cause the answers easy. It's cause I'm the bad Ash, and yer... EVIL ASH 347 Dances a funny jig around Ash. He SMACKS Ash across the face
M	EVIL ASH	...Little goody two- SMACK! ...shoes, little goody two- SMACK! ...shoes, little good-- EVIL ASH 348 the shotgun barrel is suddenly shoved into his frame, pointing BLAMMITY-BLAM! The blast blows Evil Ash off his feet. WIDE SHOT - EVIL ASH - STUNTMAN 349 blown backwards into a double backflip. EVIL ASH'S BODY 350 slams against a tree, upside-down. Then slides to the ground, GOOD ASH 351 clutching the smoldering shotgun.
